136.538945277778,34.8447577777778,37
136.543226944444,34.8404625,21
136.543363055556,34.8401386111111,19
136.543449166667,34.8397461111111,15
136.543293611111,34.8393194444444,18
136.543101666667,34.8391166666667,18
136.542907222222,34.8390255555556,22
136.542676388889,34.8389866666667,23
136.5424625,34.839005,23
136.542209444444,34.83911,19
136.541851111111,34.8394658333333,26
136.541261944444,34.8403097222222,27
136.540989444444,34.8405583333333,22
136.540725555556,34.840645,25
136.540069722222,34.8407544444444,31
136.539661111111,34.84093,27
136.539516666667,34.8410966666667,40
136.5391525,34.8418972222222,33
136.538898888889,34.8421305555556,39
136.538609722222,34.8422469444444,39
136.537701111111,34.8423883333333,41
136.537392777778,34.8425366666667,37
136.537143611111,34.8427877777778,37
136.537065833333,34.8430680555556,39
136.537204722222,34.8435311111111,38
136.537396388889,34.8439052777778,38
136.537385,34.8441311111111,41
136.537229722222,34.8444136111111,41
136.537001944444,34.8446511111111,49
136.536521111111,34.8449133333333,49
136.536126388889,34.845025,56
136.535670555556,34.8450708333333,50
136.535259166667,34.8450502777778,50
136.534842222222,34.8449591666667,51
136.534475555556,34.8448247222222,52
136.534167222222,34.8446716666667,52
136.533911388889,34.8444916666667,53
136.532805277778,34.8433988888889,51
136.532310555556,34.8431983333333,47
136.531174166667,34.8431116666667,49
136.530918333333,34.8432119444444,49
136.530846111111,34.8432758333333,50
136.530640555556,34.8436316666667,42
136.5302125,34.8455519444444,51
136.530193055556,34.8459147222222,55
136.530304166667,34.8462408333333,59
136.530454166667,34.8465511111111,59
136.530662777778,34.84692,59
136.530648888889,34.84705,59
136.530537777778,34.8471458333333,59
136.530448888889,34.8471686111111,59
136.530315555556,34.8471527777778,59
136.530146111111,34.8470569444444,61
136.529987777778,34.8469038888889,58
136.529490277778,34.8461605555556,58
136.529029722222,34.8457752777778,58
136.528699166667,34.8455769444444,57
136.528443333333,34.8454925,57
136.527882222222,34.8454194444444,61
136.527365277778,34.8454125,58
136.526953888889,34.8454558333333,57
136.526328611111,34.8455722222222,53
136.525883888889,34.8457044444444,53
136.525636388889,34.8458027777778,56
136.525147222222,34.8460988888889,49
136.524777777778,34.8464547222222,56
136.524580277778,34.8467147222222,57
136.523993888889,34.8477869444444,57
136.523718888889,34.8481563888889,56
136.523565833333,34.848275,57
136.523393611111,34.8483436111111,57
136.5231075,34.8483933333333,59
136.522743611111,34.8483933333333,59
136.522495555556,34.8483441666667,62
136.5221675,34.8481780555556,59
136.522053611111,34.8480319444444,60
136.5219675,34.8478497222222,60
136.5219675,34.8477036111111,61
136.522009166667,34.8475713888889,61
136.522103611111,34.8473866666667,56
136.5224175,34.8470375,56
136.522951388889,34.8466816666667,51
136.523423888889,34.8463988888889,46
136.523879444444,34.8461502777778,40
136.524843888889,34.8457125,44
136.525469166667,34.8454797222222,48
136.526908888889,34.8450394444444,52
136.530538333333,34.8439861111111,43
136.530958055556,34.8439152777778,50
136.531252777778,34.8439130555556,50
136.531552777778,34.8439586111111,55
136.532147222222,34.8441227777778,60
136.532842222222,34.8444330555556,56
136.533588611111,34.8449819444444,59
136.534447222222,34.8457186111111,58
136.534691666667,34.8458644444444,57
136.534841944444,34.8459080555556,57
136.535028055556,34.8458827777778,57
136.535169722222,34.8458144444444,57
136.535266944444,34.8457369444444,52
136.535397777778,34.8457163888889,52
136.535572777778,34.8457527777778,52
136.535820277778,34.8458530555556,54
136.536011944444,34.8459627777778,50
136.536220277778,34.8460402777778,50
136.536515,34.8460788888889,47
136.536887222222,34.8460608333333,47
136.537206666667,34.8459763888889,44
136.537601388889,34.8458166666667,4
136.538023888889,34.8455725,43
136.538371388889,34.8453422222222,44
136.538943888889,34.8447605555556,37
136.538943888889,34.8447605555556,37
